1581896879.596671,0
1581896879.700682,9
1581896879.805613,17
1581896879.910335,24
1581896880.015723,31
1581896880.120030,39
1581896880.225006,46
1581896880.330208,53
1581896880.434254,61
1581896880.539196,67
1581896880.644850,76
1581896880.749066,82
1581896880.853776,90
1581896880.958733,97
1581896881.063829,100
1581896881.168766,100
1581896881.274062,100
1581896881.379197,100
1581896881.483338,100
1581896881.588273,99
1581896881.692364,100
1581896881.796711,100
1581896881.901232,100
1581896882.006250,100
1581896882.111454,99
1581896882.216863,100
1581896882.319861,100
1581896882.425018,99
1581896882.529952,99
1581896882.635024,100
1581896882.739679,99
1581896882.844682,99
1581896882.949615,100
1581896883.054846,100
1581896883.159268,97
1581896883.264712,98
1581896883.369306,99
1581896883.474713,100
1581896883.579471,100
1581896883.683521,100
1581896883.788533,100
1581896883.893937,99
1581896883.999128,99
1581896884.104526,98
1581896884.208932,97
1581896884.314286,98
1581896884.419382,97
1581896884.524404,97
1581896884.629770,97
1581896884.734838,97
1581896884.839731,99
1581896884.943537,100
1581896885.048754,99
1581896885.154007,98
1581896885.258378,98
1581896885.363407,98
1581896885.468340,98
1581896885.573333,98
1581896885.678689,98
1581896885.782606,99
1581896885.888558,99
1581896885.993596,100
1581896886.098894,100
1581896886.203822,99
1581896886.308886,100
1581896886.412615,99
1581896886.517450,99
1581896886.622492,98
1581896886.724789,97
1581896886.829936,97
1581896886.935354,98
1581896887.040357,99
1581896887.145359,99
1581896887.249013,99
1581896887.354138,100
1581896887.459450,99
1581896887.564156,99
1581896887.669250,99
1581896887.778834,99
1581896887.884089,99
1581896887.988384,99
1581896888.093490,100
1581896888.197776,98
1581896888.301435,100
1581896888.406463,100
1581896888.510443,100
1581896888.612663,99
1581896888.717999,100
1581896888.820469,100
1581896888.924050,99
1581896889.028766,99
1581896889.133623,98
1581896889.238802,98
1581896889.344058,99
1581896889.449648,99
1581896889.554633,100
1581896889.659797,98
1581896889.764041,99
1581896889.868912,100
1581896889.974259,100
1581896890.079560,98
1581896890.184879,98
1581896890.289950,99
1581896890.394727,99
1581896890.498857,99
1581896890.602736,99
1581896890.708272,100
1581896890.812988,99
1581896890.917576,100
1581896891.021259,100
1581896891.126124,99
1581896891.231520,100
1581896891.336896,98
1581896891.441241,99
1581896891.546129,99
1581896891.649712,99
1581896891.754727,99
1581896891.858674,99
1581896891.962787,99
1581896892.067364,99
1581896892.172752,100
1581896892.277762,100
1581896892.382742,99
1581896892.488277,98
1581896892.592458,98
1581896892.697456,98
1581896892.806315,99
1581896892.911610,99
1581896893.016877,99
1581896893.119968,100
1581896893.225154,100
1581896893.329831,100
1581896893.434733,99
1581896893.539329,100
1581896893.644394,99
1581896893.749600,99
1581896893.854721,99
1581896893.959975,99
1581896894.065194,99
1581896894.170035,99
1581896894.274710,98
1581896894.379270,100
1581896894.484438,99
1581896894.588931,100
1581896894.694150,100
1581896894.798989,100
1581896894.905132,99
1581896895.010302,99
1581896895.114409,99
1581896895.218686,98
1581896895.322356,98
1581896895.427491,98
1581896895.531117,100
1581896895.636129,100
1581896895.741342,100
1581896895.846442,100
1581896895.951282,98
1581896896.056344,89
1581896896.161423,75
1581896896.266764,63
1581896896.371700,50
1581896896.476829,42
1581896896.582879,37
1581896896.688264,52
1581896896.793325,65
1581896896.898511,69
1581896897.002912,68
1581896897.108149,69
1581896897.212258,69
1581896897.317281,70
1581896897.420203,71
1581896897.525224,71
1581896897.629775,72
1581896897.734862,73
1581896897.839420,73
1581896897.944574,73
1581896898.049752,73
1581896898.155054,73
1581896898.259214,74
1581896898.364351,75
1581896898.469018,75
1581896898.572896,75
1581896898.678114,74
1581896898.783363,74
1581896898.888500,74
1581896898.993035,75
1581896899.098129,75
1581896899.202720,76
1581896899.307751,76
1581896899.412614,76
1581896899.517730,75
1581896899.621461,75
1581896899.726336,75
1581896899.829963,76
1581896899.935259,78
1581896900.039347,78
1581896900.144217,78
1581896900.248916,78
1581896900.354241,77
1581896900.458851,78
1581896900.562194,78
1581896900.666990,78
1581896900.772484,78
1581896900.877589,78
1581896900.980551,78
1581896901.085178,78
1581896901.190569,77
1581896901.296069,77
1581896901.401248,78
1581896901.506134,78
1581896901.610020,79
1581896901.714960,80
1581896901.820076,80
1581896901.925263,80
1581896902.029522,79
1581896902.134761,79
1581896902.240222,80
1581896902.345587,81
1581896902.449903,81
1581896902.555036,81
1581896902.659388,81
1581896902.764867,80
1581896902.869923,80
1581896902.974979,80
1581896903.078931,79
1581896903.183810,80
1581896903.288585,81
1581896903.392567,82
1581896903.497968,82
1581896903.602534,82
1581896903.706121,82
1581896903.810828,81
1581896903.914871,81
1581896904.019599,82
1581896904.122393,81
1581896904.226834,81
1581896904.330833,81
1581896904.435941,82
1581896904.539304,82
1581896904.641546,81
1581896904.746528,81
1581896904.851521,81
1581896904.956863,82
1581896905.062162,81
1581896905.167155,80
1581896905.272324,80
1581896905.377279,80
1581896905.481778,80
1581896905.586861,79
1581896905.691868,79
1581896905.797483,80
1581896905.901494,77
1581896906.006358,77
1581896906.110210,78
1581896906.215236,78
1581896906.319370,78
1581896906.424240,77
1581896906.528999,76
1581896906.632057,77
1581896906.736964,76
1581896906.841405,76
1581896906.946932,76
1581896907.051790,77
1581896907.156763,77
1581896907.259801,76
1581896907.364780,76
1581896907.468277,76
1581896907.572688,77
1581896907.678174,77
1581896907.784947,77
1581896907.891079,78
1581896907.996160,78
1581896908.099528,77
1581896908.204665,77
1581896908.309804,76
1581896908.414886,77
1581896908.519609,77
1581896908.624834,77
1581896908.728881,77
1581896908.832889,77
1581896908.937862,76
1581896909.041779,76
1581896909.146428,76
1581896909.250201,77
1581896909.355383,77
1581896909.460824,77
1581896909.565786,77
1581896909.669854,77
1581896909.774792,76
1581896909.879953,76
1581896909.985093,76
1581896910.089740,77
1581896910.194230,77
1581896910.299502,77
1581896910.404540,77
1581896910.509959,78
1581896910.615032,78
1581896910.720159,78
1581896910.825935,78
1581896910.928494,80
1581896911.033434,81
1581896911.138678,81
1581896911.244111,81
1581896911.348919,81
1581896911.454080,80
1581896911.559454,80
1581896911.663383,80
1581896911.768356,80
1581896911.873367,87
1581896911.978830,86
1581896912.082668,87
1581896912.188107,87
1581896912.291431,87
1581896912.396655,86
1581896912.499572,86
1581896912.604687,86
1581896912.709348,86
1581896912.817860,88
1581896912.923041,88
1581896913.028353,88
1581896913.133117,88
1581896913.238210,88
1581896913.342090,88
1581896913.446969,88
1581896913.551942,88
1581896913.657052,89
1581896913.762353,90
1581896913.867352,91
1581896913.971630,90
1581896914.076686,91
1581896914.181484,91
1581896914.286396,91
1581896914.391008,90
1581896914.495450,90
1581896914.599747,91
1581896914.704525,90
1581896914.809941,91
1581896914.915365,91
1581896915.019416,91
1581896915.124005,90
1581896915.229123,91
1581896915.333129,89
1581896915.437913,89
1581896915.543169,89
1581896915.648536,90
1581896915.754030,91
1581896915.859795,91
1581896915.965034,91
1581896916.070166,92
1581896916.175413,92
1581896916.280124,92
1581896916.385288,91
1581896916.490794,91
1581896916.595981,93
1581896916.700831,92
1581896916.805946,94
1581896916.909808,92
1581896917.012478,92
1581896917.117777,92
1581896917.222971,92
1581896917.328013,92
1581896917.431744,91
1581896917.536922,91
1581896917.640153,92
1581896917.745219,92
1581896917.849698,93
1581896917.954082,93
1581896918.059033,94
1581896918.163551,95
1581896918.268540,95
1581896918.373644,95
1581896918.478680,94
1581896918.582644,95
1581896918.685303,96
1581896918.790134,94
1581896918.893849,95
1581896918.998943,95
1581896919.103382,95
1581896919.208440,95
1581896919.313585,95
1581896919.418518,95
1581896919.523653,95
1581896919.628681,93
1581896919.733529,95
1581896919.838602,94
1581896919.943326,94
1581896920.048422,94
1581896920.153260,95
1581896920.258610,95
1581896920.360995,95
1581896920.464825,95
1581896920.569207,94
1581896920.674193,94
1581896920.778906,94
1581896920.885419,93
1581896920.990047,88
1581896921.095134,88
1581896921.200401,88
1581896921.304476,88
1581896921.409806,88
1581896921.514753,88
1581896921.619941,87
1581896921.725042,87
1581896921.830170,87
1581896921.935850,85
1581896922.040992,85
1581896922.145971,86
1581896922.250189,86
1581896922.355108,86
1581896922.459346,86
1581896922.564386,85
1581896922.669460,85
1581896922.774505,85
1581896922.879646,85
1581896922.984943,86
1581896923.088944,86
1581896923.192695,86
1581896923.297670,86
1581896923.402641,87
1581896923.507521,87
1581896923.612736,86
1581896923.718017,86
1581896923.822662,87
1581896923.927614,87
1581896924.030821,87
1581896924.134896,87
1581896924.239629,87
1581896924.344623,89
1581896924.449745,88
1581896924.554543,87
1581896924.659235,87
1581896924.763269,87
1581896924.868251,86
1581896924.972526,87
1581896925.077878,87
1581896925.182961,87
1581896925.287583,87
1581896925.390905,87
1581896925.495675,86
1581896925.600838,86
1581896925.704549,86
1581896925.809400,87
1581896925.913373,87
1581896926.015698,88
1581896926.121012,89
1581896926.226280,90
1581896926.331306,89
1581896926.436402,90
1581896926.541424,89
1581896926.646101,89
1581896926.751410,90
1581896926.856721,90
1581896926.961991,90
1581896927.067040,97
1581896927.170740,97
1581896927.275953,97
1581896927.380400,97
1581896927.484865,96
1581896927.589802,96
1581896927.694925,96
1581896927.799888,97
1581896927.908126,97
1581896928.011733,95
1581896928.117129,97
1581896928.221996,97
1581896928.327061,97
1581896928.431759,97
1581896928.535975,97
1581896928.640304,96
1581896928.745369,95
1581896928.849569,92
1581896928.953391,90
1581896929.058636,90
1581896929.164297,90
1581896929.269756,91
1581896929.373926,91
1581896929.478972,91
1581896929.584486,91
1581896929.689878,88
1581896929.795383,83
1581896929.914492,82
1581896930.019609,82
1581896930.124780,82
1581896930.231389,83
1581896930.334108,83
1581896930.439141,83
1581896930.544187,83
1581896930.648741,82
1581896930.751043,83
1581896930.855694,83
1581896930.961360,83
1581896931.066242,83
1581896931.171231,83
1581896931.276477,83
1581896931.381485,83
1581896931.485257,84
1581896931.590344,84
1581896931.695120,84
1581896931.800142,84
1581896931.905293,84
1581896932.009881,84
1581896932.115205,84
1581896932.219209,84
1581896932.323772,84
1581896932.428834,84
1581896932.532715,84
1581896932.638389,85
1581896932.743336,85
1581896932.848408,85
1581896932.952975,85
1581896933.058161,84
1581896933.161579,85
1581896933.266834,86
1581896933.370564,86
1581896933.475573,86
1581896933.580960,86
1581896933.684983,86
1581896933.789704,87
1581896933.893707,87
1581896933.998012,87
1581896934.101731,87
1581896934.206808,87
1581896934.311554,87
1581896934.416766,87
1581896934.521434,87
1581896934.626003,87
1581896934.730709,86
1581896934.835773,85
1581896934.941052,86
1581896935.046323,86
1581896935.150098,86
1581896935.255064,86
1581896935.359829,86
1581896935.463903,85
1581896935.568852,86
1581896935.671164,86
1581896935.776018,86
1581896935.880619,86
1581896935.984344,87
1581896936.089400,89
1581896936.194917,87
1581896936.300016,87
1581896936.404827,87
1581896936.510354,87
1581896936.615365,87
1581896936.719937,87
1581896936.823536,87
1581896936.928785,87
1581896937.034263,87
1581896937.139373,87
1581896937.243291,80
1581896937.348260,80
1581896937.452247,80
1581896937.557242,79
1581896937.660653,80
1581896937.765551,80
1581896937.870243,80
1581896937.975700,80
1581896938.079630,80
1581896938.184871,80
1581896938.289796,79
1581896938.394732,77
1581896938.499833,77
1581896938.603499,77
1581896938.708454,77
1581896938.811956,77
1581896938.917020,77
1581896939.020769,76
1581896939.126049,77
1581896939.231295,78
1581896939.336480,78
1581896939.441622,78
1581896939.546399,79
1581896939.651362,79
1581896939.756208,78
1581896939.861639,79
1581896939.966770,79
1581896940.071299,79
1581896940.176119,79
1581896940.281005,79
1581896940.386215,79
1581896940.491472,79
1581896940.595971,79
1581896940.700940,79
1581896940.805669,79
1581896940.910138,79
1581896941.016025,79
1581896941.119984,79
1581896941.225158,78
1581896941.329229,78
1581896941.431518,78
1581896941.536943,78
1581896941.641179,78
1581896941.746008,79
1581896941.851287,79
1581896941.956396,79
1581896942.061085,79
1581896942.166123,79
1581896942.273948,79
1581896942.379440,81
1581896942.484849,81
1581896942.589896,81
1581896942.694968,81
1581896942.803509,81
1581896942.908647,81
1581896943.013885,82
1581896943.118619,81
1581896943.223944,80
1581896943.329049,82
1581896943.434245,88
1581896943.538932,88
1581896943.643858,88
1581896943.749359,89
1581896943.852379,88
1581896943.957448,89
1581896944.060411,89
1581896944.165627,89
1581896944.270741,89
1581896944.375768,89
1581896944.479583,88
1581896944.584020,88
1581896944.688790,89
1581896944.791653,89
1581896944.896929,88
1581896945.001060,88
1581896945.106303,88
1581896945.211404,89
1581896945.316398,88
1581896945.420573,89
1581896945.525297,88
1581896945.630347,90
1581896945.735416,88
1581896945.840405,90
1581896945.945930,90
1581896946.051412,90
1581896946.156023,90
1581896946.260369,90
1581896946.365429,89
1581896946.470399,90
1581896946.575221,90
1581896946.679885,90
1581896946.785197,90
1581896946.890973,90
1581896946.996078,89
1581896947.101192,90
1581896947.206193,90
1581896947.310453,89
1581896947.415598,91
1581896947.520778,91
1581896947.626023,93
1581896947.730350,91
1581896947.835547,91
1581896947.940577,91
1581896948.045560,91
1581896948.149549,91
1581896948.254986,91
1581896948.359684,92
1581896948.462649,93
1581896948.566487,92
1581896948.671509,92
1581896948.776260,92
1581896948.881292,92
1581896948.986085,93
1581896949.091248,93
1581896949.195953,93
1581896949.300567,93
1581896949.405417,93
1581896949.510305,93
1581896949.615449,93
1581896949.719954,92
1581896949.824720,93
1581896949.929226,93
1581896950.034337,93
1581896950.139428,94
1581896950.244363,95
1581896950.349309,94
1581896950.453556,94
1581896950.558692,94
1581896950.662250,94
1581896950.767315,93
1581896950.870829,96
1581896950.975947,95
1581896951.081246,95
1581896951.185172,95
1581896951.290213,96
1581896951.396127,95
1581896951.501064,96
1581896951.606025,96
1581896951.711117,96
1581896951.816235,95
1581896951.920013,95
1581896952.025200,94
1581896952.130381,93
1581896952.236598,94
1581896952.341619,94
1581896952.446532,94
1581896952.550673,94
1581896952.654329,94
1581896952.759386,94
1581896952.863950,95
1581896952.969343,94
1581896953.074323,94
1581896953.179386,95
1581896953.283846,95
1581896953.388838,95
1581896953.494028,95
1581896953.599024,95
1581896953.704592,96
1581896953.810008,95
1581896953.914941,95
1581896954.019993,95
1581896954.124857,95
1581896954.229691,96
1581896954.333322,96
1581896954.438523,96
1581896954.543458,96
1581896954.648212,93
1581896954.753480,88
1581896954.858772,88
1581896954.962498,88
1581896955.067826,88
1581896955.172977,88
1581896955.277665,88
1581896955.381792,88
1581896955.486260,88
1581896955.591258,88
1581896955.695200,89
1581896955.800238,88
1581896955.905481,88
1581896956.010786,86
1581896956.116341,85
1581896956.221746,85
1581896956.326734,85
1581896956.431855,86
1581896956.536930,85
1581896956.642555,86
1581896956.747506,86
1581896956.852326,86
1581896956.957509,86
1581896957.062820,86
1581896957.168615,86
1581896957.272471,87
1581896957.377171,87
1581896957.481131,87
1581896957.586248,87
1581896957.690775,87
1581896957.799535,87
1581896957.904906,88
1581896958.010005,87
1581896958.114622,87
1581896958.219560,88
1581896958.323443,87
1581896958.428922,87
1581896958.531315,88
1581896958.636704,87
1581896958.740838,87
1581896958.846135,87
1581896958.950977,88
1581896959.055796,88
1581896959.161049,88
1581896959.266143,88
1581896959.370356,87
1581896959.475400,88
1581896959.579917,88
1581896959.684357,88
1581896959.789604,89
1581896959.893776,89
1581896959.999118,89
1581896960.101662,88
1581896960.206130,89
1581896960.310418,89
1581896960.415023,90
1581896960.520000,89
1581896960.625021,89
1581896960.730149,90
1581896960.835468,89
1581896960.940402,90
1581896961.044240,95
1581896961.150065,97
1581896961.255176,95
1581896961.359982,95
1581896961.465530,96
1581896961.570324,96
1581896961.676047,96
1581896961.780979,96
1581896961.885271,96
1581896961.990722,95
1581896962.095573,95
1581896962.200484,94
1581896962.305592,96
1581896962.410312,96
1581896962.515224,96
1581896962.620994,96
1581896962.724993,97
1581896962.829816,97
1581896962.933825,97
1581896963.039128,98
1581896963.142151,98
1581896963.246628,97
1581896963.350607,98
1581896963.454442,98
1581896963.559674,97
1581896963.665269,98
1581896963.770334,99
1581896963.874734,99
1581896963.979834,98
1581896964.084196,98
1581896964.189303,99
1581896964.292782,97
1581896964.397674,98
1581896964.502822,98
1581896964.608006,98
1581896964.713117,98
1581896964.817785,98
1581896964.923123,98
1581896965.028074,98
1581896965.133080,98
1581896965.238293,98
1581896965.342336,98
1581896965.447471,98
1581896965.552700,98
1581896965.657587,98
1581896965.762483,100
1581896965.867306,99
1581896965.972194,98
1581896966.077224,99
1581896966.181219,98
1581896966.286291,97
1581896966.391053,98
1581896966.496182,99
1581896966.601328,98
1581896966.706325,98
1581896966.810505,98
1581896966.915352,98
1581896967.020227,95
1581896967.125174,91
1581896967.230081,83
1581896967.335271,84
1581896967.440172,77
1581896967.545231,69
1581896967.650312,62
1581896967.755491,59
1581896967.860721,55
1581896967.964533,55
1581896968.069697,55
1581896968.175021,57
1581896968.279707,58
1581896968.383043,58
1581896968.488118,58
1581896968.592787,58
1581896968.697953,58
1581896968.802992,57
1581896968.908219,56
1581896969.012729,57
1581896969.117778,58
1581896969.223063,57
1581896969.327566,58
1581896969.432635,58
1581896969.537858,58
1581896969.641123,58
1581896969.746144,57
1581896969.851342,58
1581896969.956128,58
1581896970.060424,58
1581896970.166078,58
1581896970.271157,58
1581896970.375970,56
1581896970.480130,49
1581896970.583950,49
1581896970.689140,49
1581896970.794163,49
1581896970.899734,50
1581896971.005131,49
1581896971.109877,50
1581896971.214812,48
1581896971.320463,48
1581896971.425351,49
1581896971.529890,49
1581896971.635147,49
1581896971.739924,49
1581896971.845089,49
1581896971.950084,49
1581896972.054499,49
1581896972.159798,49
1581896972.265025,50
1581896972.370297,50
1581896972.474344,50
1581896972.580046,50
1581896972.684142,50
1581896972.792822,49
1581896972.898664,50
1581896973.001052,50
1581896973.105788,50
1581896973.210845,50
1581896973.314939,50
1581896973.420438,50
1581896973.525785,49
1581896973.630631,50
1581896973.734534,50
1581896973.840705,51
1581896973.944374,51
1581896974.048807,50
1581896974.153923,51
1581896974.258999,49
1581896974.364294,50
1581896974.469540,51
1581896974.575165,50
1581896974.680102,51
1581896974.784602,51
1581896974.889823,51
1581896974.995057,51
1581896975.100342,52
1581896975.204285,53
1581896975.309448,52
1581896975.413703,52
1581896975.516347,53
1581896975.621671,53
1581896975.726900,53
1581896975.830888,53
1581896975.935766,53
1581896976.040468,53
1581896976.145558,53
1581896976.250769,59
1581896976.355712,59
1581896976.461172,59
1581896976.566450,59
1581896976.671031,60
1581896976.775270,60
1581896976.880553,60
1581896976.985649,59
1581896977.090722,60
1581896977.195572,60
1581896977.300633,60
1581896977.405723,60
1581896977.510809,60
1581896977.615806,61
1581896977.720368,61
1581896977.825093,61
1581896977.930084,62
1581896978.034406,63
1581896978.139671,62
1581896978.244577,63
1581896978.349886,63
1581896978.454985,63
1581896978.559934,63
1581896978.665020,63
1581896978.770480,63
1581896978.875867,63
1581896978.980526,63
1581896979.085622,63
1581896979.190432,63
1581896979.294669,63
1581896979.400027,63
1581896979.504375,63
1581896979.609379,64
1581896979.714686,65
1581896979.819996,64
1581896979.938991,65
1581896980.041699,66
1581896980.145456,66
1581896980.250356,66
1581896980.355227,66
1581896980.458563,66
1581896980.563520,66
1581896980.668607,66
1581896980.773904,66
1581896980.879371,67
1581896980.984439,66
1581896981.089504,66
1581896981.192248,66
1581896981.297773,67
1581896981.402659,68
1581896981.507505,67
1581896981.612535,67
1581896981.717735,67
1581896981.822761,68
1581896981.927620,68
1581896982.032864,67
1581896982.137905,68
1581896982.241414,67
1581896982.346389,67
1581896982.451437,67
1581896982.556692,67
1581896982.661136,66
1581896982.766051,67
1581896982.870695,67
1581896982.974675,68
1581896983.079627,65
1581896983.183480,67
1581896983.288769,67
1581896983.392422,67
1581896983.497631,68
1581896983.601328,67
1581896983.706345,68
1581896983.811530,68
1581896983.916443,68
1581896984.020408,66
1581896984.125391,61
1581896984.230219,60
1581896984.335127,59
1581896984.440373,60
1581896984.545631,60
1581896984.650262,61
1581896984.755050,61
1581896984.859956,61
1581896984.963975,58
1581896985.069686,59
1581896985.174852,58
1581896985.280016,58
1581896985.385352,59
1581896985.490896,59
1581896985.596054,59
1581896985.700740,59
1581896985.805990,59
1581896985.910835,59
1581896986.014809,59
1581896986.119829,59
1581896986.224975,59
1581896986.330664,59
1581896986.435881,59
1581896986.539207,60
1581896986.641364,59
1581896986.743586,59
1581896986.848581,60
1581896986.952678,59
1581896987.057837,59
1581896987.162813,60
1581896987.267478,60
1581896987.372155,61
1581896987.477298,61
1581896987.581227,61
1581896987.684297,61
1581896987.789194,61
1581896987.897756,61
1581896988.002594,62
1581896988.107480,60
1581896988.212557,60
1581896988.318104,61
1581896988.423409,60
1581896988.528537,60
1581896988.633641,60
1581896988.738660,61
1581896988.842093,61
1581896988.945910,61
1581896989.051283,62
1581896989.154942,61
1581896989.260169,62
1581896989.364176,62
1581896989.469384,62
1581896989.572022,62
1581896989.677099,62
1581896989.781911,64
1581896989.887771,62
1581896989.991959,63
1581896990.097056,70
1581896990.201201,70
1581896990.305915,69
1581896990.411164,69
1581896990.516420,70
1581896990.621946,70
1581896990.726960,70
1581896990.831284,70
1581896990.936154,68
1581896991.041288,70
1581896991.146494,70
1581896991.251419,70
1581896991.356356,70
1581896991.461581,70
1581896991.566503,70
1581896991.671709,71
1581896991.776792,70
1581896991.881652,70
1581896991.986940,71
1581896992.091483,72
1581896992.196170,72
1581896992.301074,71
1581896992.405874,72
1581896992.510732,72
1581896992.616226,72
1581896992.721764,73
1581896992.826798,73
1581896992.931133,74
1581896993.035904,73
1581896993.141067,73
1581896993.246128,73
1581896993.351231,73
1581896993.456243,73
1581896993.561555,73
1581896993.666560,74
1581896993.771275,73
1581896993.876747,73
1581896993.982067,74
1581896994.087395,75
1581896994.192431,75
1581896994.297672,74
1581896994.402726,75
1581896994.507329,75
1581896994.612510,74
1581896994.717698,75
1581896994.822853,74
1581896994.927877,75
1581896995.031408,74
1581896995.136409,75
1581896995.241050,75
1581896995.346385,74
1581896995.450889,74
1581896995.555698,74
1581896995.661098,75
1581896995.766043,75
1581896995.871033,75
1581896995.976256,75
1581896996.081185,75
1581896996.186799,76
1581896996.292374,76
1581896996.397955,75
1581896996.503125,76
1581896996.608419,76
1581896996.713102,78
1581896996.817350,76
1581896996.921174,75
1581896997.026212,75
1581896997.129029,75
1581896997.231936,75
1581896997.336780,77
1581896997.440270,76
1581896997.544788,76
1581896997.649920,77
1581896997.754873,78
1581896997.859974,78
1581896997.964622,78
1581896998.069705,78
1581896998.173899,78
1581896998.278975,78
1581896998.384133,78
1581896998.489535,76
1581896998.594817,77
1581896998.700128,77
1581896998.804975,78
1581896998.910069,77
1581896999.014041,73
1581896999.119416,69
1581896999.224561,69
1581896999.329921,69
1581896999.434937,69
1581896999.539719,69
1581896999.644570,69
1581896999.749519,69
1581896999.853691,70
1581896999.958733,71
1581897000.063271,68
1581897000.168319,69
1581897000.272623,69
1581897000.377613,68
1581897000.480991,67
1581897000.585806,69
1581897000.690685,68
1581897000.795136,69
1581897000.900424,68
1581897001.004903,68
1581897001.110059,68
1581897001.213326,68
1581897001.318475,68
1581897001.422871,68
1581897001.528102,68
1581897001.631247,69
1581897001.735009,69
1581897001.840097,68
1581897001.942509,69
1581897002.047506,69
1581897002.152118,69
1581897002.257114,68
1581897002.360795,69
1581897002.465398,69
1581897002.570662,69
1581897002.674660,69
1581897002.782819,70
1581897002.888121,70
1581897002.992107,70
1581897003.097771,70
1581897003.202805,70
1581897003.307848,70
1581897003.412070,70
1581897003.517220,71
1581897003.621238,71
1581897003.726673,70
1581897003.831914,70
1581897003.936401,71
1581897004.041452,69
1581897004.146220,71
1581897004.251090,71
1581897004.355850,71
1581897004.461074,70
1581897004.566092,71
1581897004.671408,71
1581897004.773865,71
1581897004.879155,71
1581897004.984333,71
1581897005.088823,71
1581897005.192707,78
1581897005.297230,79
1581897005.401263,79
1581897005.506518,79
1581897005.610826,80
1581897005.715386,80
1581897005.820584,80
1581897005.923288,79
1581897006.028371,80
1581897006.132999,78
1581897006.237853,80
1581897006.342958,79
1581897006.448754,79
1581897006.552275,80
1581897006.654490,80
1581897006.756817,80
1581897006.862220,79
1581897006.967236,79
1581897007.071174,79
1581897007.176307,79
1581897007.281438,81
1581897007.386562,80
1581897007.490712,80
